Grid,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Column,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,E,F,G,H,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,H,G,F,E,E,F,G,H,E,F,G,H,A,B,C,D,D,C,B,A,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,E,F,G,H,E,F,G,H,E,F,G,H,E,F,G,H,E,F,G,H,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,A,B,C,D,D,C,E,F,G,H,H,G,F,E,A,B,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,H,G,F,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,E,H,G,F,E,E,F,G,H,H,G,F,E,E,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,D,C,B,A,A,B,C,D,E,F,G,H,H,G,F,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,E,F,G,H,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,H,G,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,H,G,F,E,E,F,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,A,B,C,D,D,C,B,A,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E,E,F,G,H,H,G,F,E
Row,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,11,11,11,11,12,12,12,12,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,11,11,11,11,12,12,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,18,18,18,18,19,19,19,19,20,20,20,20,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,20,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,20,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,20,20,20,20,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,12,12,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,20,20,20,20,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19
Afroaster erucifolius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,*sinead thinks G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,,,0.5,,,0.5,0.5,0.5,0.5,,,,0.5,,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,0.5,0.5,0.5,1,0.5,0.5,2,3,,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,,0.5,2,0.5,0.5,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,,,0.5,,,0.5,0.5,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alepidea natalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alepidea setifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,1,0.5,4,2,1,0.5,1,1,1,3,0.5,1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,1,2,1,1,2,1,2,0.5,1,1,0.5,0.5,2,2,1,0.5,2,3,3,1,1,3,1,,,0.5,0.5,0.5,0.5,0.5,,,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.5,0.5,,,0.5,1,0.5,1,0.5,0.5,,,1,1,0.5,,0.5,,,0.5,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,,0.5,1,0.5,0.5,0.5,1,0.5,0.5,,,0.5,0.5,,0.5,0.5,,,,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,0.5,,,,0.5,,,0.5,0.5,0.5,0.5,1,0.5,1,,0.5,0.5,0.5,5,1,1,0.5,,0.5,0.5,0.5,,0.5,0.5,0.5,1,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,4,2,1,1,1,1,1,0.5,1,2,0.5,2,1,2,1,2,1,0.5,0.5,0.5,0.5,0.5,1,,0.5,,,0.5,2,0.5,,,,2,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,,0.5,0.5,0.5,,,,,,,,,,,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,,,,,,0.5,5,3,0.5,,,,,,3,0.5,0.5,,,,,7,2,,,,,1,3,4,3,,0.5,1,0.5,,,,,,,,,,,,0.5,,,,,,,,,0.5,0.5,,3,0.5,,,,,1,5,5,0.5,,,0.5,,,0.5,10,4,0.5,,,,0.5,,,,,0.5,0.5,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,0.5,0.5,,1,0.5,0.5,,,,2,4,0.5,0.5,0.5,,0.5,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,,0.5,,,,0.5,2,0.5,0.5,0.5,0.5,,1,2,,0.5,0.5,0.5,,,,,1,5,,,,,,,,,,,,,,0.5,,,,,,0.5,,,0.5,,0.5,0.5,,,,,,,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1,1,3,2,10,,,0.5,,1,0.5,0.5,,,,,0.5,,,0.5,,,3,4,1,3,3,0.5,,,0.5,1,3,0.5,0.5,0.5,1,1,10,9,0.5,1,5,10,5,3,10,5,8,3,15,2,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,2,1,1,1,1,,0.5,0.5,3,0.5,5,1,,1,3,3,1,2,5,0.5,0.5,0.5,4,2,5,3,,3,5,1,0.5,3,0.5,0.5,0.5,0.5,5,1,5,2,1,1,5,6,2,3,0.5,,1,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alepidea thodei,,,,,,,,,,,,,,,,0.5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1,0.5,0.5,20,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,0.5,0.5,1,0.5,,,,,,,,,,,,,0.5,,,,,,,,,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,0.5,1,2,,0.5,2,,1,0.5,1,,,5,,0.5,,,,,,,,,,,,,2,,0.5,,0.5,,,,,,,0.5,,,2,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,1,5,0.5,,5,4,2,2,5,10,3,2,,0.5,,,,,,,,,,,,,1,2,,,1,0.5,3,,,,1,1,2,2,3,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,1,
